id,tipo_equipo,enciende,sufrio_golpe,hace_ruido,sobrecalienta,muy_lento,pantalla_negra,pantalla_azul,no_imprime,atasca_papel,imprime_lineas,succion_bomba,no_enciende_del_todo,reinicia_solo,error_sistema,pitidos_encendido,funciona_sin_bateria,funciona_tras_golpe,muy_lento_post_formato,tipo_falla,reparacion,costo_aprox
3261,PC de escritorio,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.04
3262,Laptop,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.51
3263,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.74
3264,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.26
3265,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.06
3266,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.16
3267,PC de escritorio,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.52
3268,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.75
3269,PC de escritorio,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.49
3270,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.07
3271,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.37
3272,PC de escritorio,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.61
3273,Laptop,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.77
3274,Laptop,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,42.62
3275,Laptop,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.81
3276,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.75
3277,PC de escritorio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.43
3278,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.73
3279,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.08
3280,PC de escritorio,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.39
3281,Laptop,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.06
3282,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.76
3283,PC de escritorio,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.43
3284,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.07
3285,Laptop,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.33
3286,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.07
3287,Laptop,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.12
3288,PC de escritorio,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.0
3289,PC de escritorio,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.92
3290,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.35
3291,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.32
3292,PC de escritorio,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.76
3293,PC de escritorio,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.55
3294,Laptop,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.03
3295,Laptop,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.2
3296,Laptop,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.57
3297,Laptop,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.12
3298,Laptop,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.37
3299,Laptop,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.19
3300,Laptop,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.24
3301,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.14
3302,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.99
3303,Laptop,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,Sobrecalentamiento,Limpieza interna y pasta térmica,40.63
3304,Laptop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.58
3305,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.82
3306,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.57
3307,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.58
3308,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.91
3309,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.65
3310,PC de escritorio,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.56
3311,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.63
3312,Laptop,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.19
3313,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.12
3314,Laptop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.27
3315,Laptop,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.53
3316,Laptop,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,42.81
3317,PC de escritorio,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.43
3318,PC de escritorio,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.34
3319,Laptop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.48
3320,Laptop,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,41.15
3321,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.52
3322,Laptop,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.87
3323,PC de escritorio,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.59
3324,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.34
3325,Laptop,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.04
3326,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.26
3327,PC de escritorio,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.79
3328,Laptop,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.99
3329,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.11
3330,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.88
3331,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.31
3332,PC de escritorio,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.51
3333,Laptop,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,46.45
3334,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.0
3335,Laptop,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.64
3336,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.99
3337,Laptop,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.64
3338,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.97
3339,Laptop,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.38
3340,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.28
3341,Laptop,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,41.13
3342,PC de escritorio,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.86
3343,Laptop,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.63
3344,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.66
3345,Laptop,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.97
3346,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.05
3347,Laptop,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.63
3348,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,48.55
3349,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.28
3350,PC de escritorio,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.86
3351,PC de escritorio,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.94
3352,Laptop,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.19
3353,Laptop,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.89
3354,Laptop,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.5
3355,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.7
3356,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.07
3357,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.0
3358,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.97
3359,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,40.28
3360,Laptop,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.92
3361,Laptop,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.77
3362,Laptop,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.68
3363,PC de escritorio,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.82
3364,PC de escritorio,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.9
3365,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.33
3366,Laptop,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.32
3367,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.69
3368,Laptop,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.94
3369,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.89
3370,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.63
3371,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.62
3372,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.14
3373,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.82
3374,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.65
3375,Laptop,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,44.81
3376,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.26
3377,Laptop,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.94
3378,Laptop,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.55
3379,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.08
3380,Laptop,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.56
3381,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.95
3382,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.18
3383,PC de escritorio,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.12
3384,Laptop,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.78
3385,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.79
3386,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.7
3387,PC de escritorio,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.12
3388,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.71
3389,Laptop,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.99
3390,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.74
3391,PC de escritorio,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,Sobrecalentamiento,Limpieza interna y pasta térmica,45.29
3392,PC de escritorio,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.98
3393,Laptop,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.18
3394,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.41
3395,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.37
3396,Laptop,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.26
3397,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.66
3398,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.85
3399,PC de escritorio,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.65
3400,PC de escritorio,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.97
3401,PC de escritorio,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.48
3402,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.63
3403,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.05
3404,Laptop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.83
3405,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.75
3406,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.89
3407,PC de escritorio,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.72
3408,PC de escritorio,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,49.37
3409,PC de escritorio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.15
3410,Laptop,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.88
3411,Laptop,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.67
3412,Laptop,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.44
3413,PC de escritorio,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.03
3414,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.62
3415,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,47.24
3416,Laptop,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.71
3417,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.89
3418,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.39
3419,PC de escritorio,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.45
3420,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.09
3421,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,40.67
3422,PC de escritorio,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.07
3423,Laptop,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.63
3424,PC de escritorio,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.92
3425,Laptop,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.56
3426,PC de escritorio,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.37
3427,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.37
3428,Laptop,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.55
3429,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.29
3430,Laptop,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.25
3431,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.94
3432,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.05
3433,Laptop,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.84
3434,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.43
3435,PC de escritorio,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.23
3436,PC de escritorio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,46.91
3437,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,45.49
3438,PC de escritorio,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.72
3439,Laptop,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,48.23
3440,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,44.97
3441,Laptop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,43.37
3442,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,42.95
3443,PC de escritorio,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sobrecalentamiento,Limpieza interna y pasta térmica,41.69
